sentence,entity_name,entity_type,date,year,month,day,decade,is_test
"Cette exposition , qui réunit tous les métiers de l ' horticulture - elle est organisée par la Société vaudoise d ' horticulture et le comité Florès accueille aussi le Jardin botanique , les Jardins familiaux , le Service des espaces verts et de l ' environnement de la ville de Genève , et l ' Arboretum du vallon de l ' Aubonne à l ' occasion de son vingtième anniversaire",Société vaudoise d ' horticulture,org,1988-10-06,1988,10,6,1980,False
"Cette exposition , qui réunit tous les métiers de l ' horticulture - elle est organisée par la Société vaudoise d ' horticulture et le comité Florès accueille aussi le Jardin botanique , les Jardins familiaux , le Service des espaces verts et de l ' environnement de la ville de Genève , et l ' Arboretum du vallon de l ' Aubonne à l ' occasion de son vingtième anniversaire",comité Florès,org,1988-10-06,1988,10,6,1980,False
"Cette exposition , qui réunit tous les métiers de l ' horticulture - elle est organisée par la Société vaudoise d ' horticulture et le comité Florès accueille aussi le Jardin botanique , les Jardins familiaux , le Service des espaces verts et de l ' environnement de la ville de Genève , et l ' Arboretum du vallon de l ' Aubonne à l ' occasion de son vingtième anniversaire",Jardin botanique,org,1988-10-06,1988,10,6,1980,False
"Cette exposition , qui réunit tous les métiers de l ' horticulture - elle est organisée par la Société vaudoise d ' horticulture et le comité Florès accueille aussi le Jardin botanique , les Jardins familiaux , le Service des espaces verts et de l ' environnement de la ville de Genève , et l ' Arboretum du vallon de l ' Aubonne à l ' occasion de son vingtième anniversaire",Jardins familiaux,org,1988-10-06,1988,10,6,1980,False
"Cette exposition , qui réunit tous les métiers de l ' horticulture - elle est organisée par la Société vaudoise d ' horticulture et le comité Florès accueille aussi le Jardin botanique , les Jardins familiaux , le Service des espaces verts et de l ' environnement de la ville de Genève , et l ' Arboretum du vallon de l ' Aubonne à l ' occasion de son vingtième anniversaire",Service des espaces verts et de l ' environnement de la ville de Genève,org,1988-10-06,1988,10,6,1980,False
"Cette exposition , qui réunit tous les métiers de l ' horticulture - elle est organisée par la Société vaudoise d ' horticulture et le comité Florès accueille aussi le Jardin botanique , les Jardins familiaux , le Service des espaces verts et de l ' environnement de la ville de Genève , et l ' Arboretum du vallon de l ' Aubonne à l ' occasion de son vingtième anniversaire",Arboretum du vallon de l ' Aubonne,org,1988-10-06,1988,10,6,1980,False
"Danseuses thaï Le peintre René Berthoud , de la Vallée de Joux , présente ses œuvres dans le cadre de cette exposition qui sera aussi animée par des concerts , vendredi notamment , sur le coup de quinze heures , les « Thaï dancers de Bagkok » se produiront avec i ' orchestre du Cirque Knie et ses clowns",Cirque Knie,org,1988-10-06,1988,10,6,1980,False
FLORÈS : sur le thème « Au fil de l ' eau » pour cette 21 e édition ( photo ARC,FLORÈS,org,1988-10-06,1988,10,6,1980,False
FLORÈS : sur le thème « Au fil de l ' eau » pour cette 21 e édition ( photo ARC,ARC,org,1988-10-06,1988,10,6,1980,False
"— Nous recevons la communication suivante : « Il est porté à la connaissance des éleveurs et propriétaires de chevaux _ qua conformément à un arrêté de l ' Assemblée fédérale , il y aura de nouveau câtte année des achats de poulains de 3 ans , au nombre de 45 environ , de provenance indigène et ayant les qualités voulues pour devenir de bons chevaux de selle , afin de pouvoir en continuer l ' élevage rationnel . Après entente avec le Département fédéral de l ' agriculture , ces achats auront lieu de la manière suivante : Le 5 mars à Berthoud ; — le 6 mars à Berne ; le 7 mars à Delémont ; — le 8 mars à Tavannes ; — le 9 mars à ïverdon ; le 10 mars à Moudon . Les poulins doivent être présentés sur les places et aux dates ci - dessus , à 9 heures du malin ; mais on ne prendra en considération , dans ces achats , que les poulains ayant une allure dégagée , légère , allongée est décidée , un tempérament vif , des membres en parfait état des formes extérieures bien conditionnées , qui ne soient dans aucun cas bas du devant , et qui appartiennent à la race des chevaux de selle , ou qui remplissent tout au moins les conditions voulues pour le devenir ; ils doivent enfin posséder une taille qui permette de compter que , dans un délai d ' une année , ils atteindront la taille de 454 centimètres an minimum . Neucbâtel , le 9 février 1888 . Département militaire . » , _ '",Département fédéral de l ' agriculture,org,1888-02-12,1888,2,12,1880,False
"— ( Corresp . ) — Le Conseil fédéral a décidé d ' exclure de la ligue douanière suisse , — en égard à la difficulté de la surveiller et â divers abus qui se sont produits ces derniers temps , — les fermes de Maix - Rochat , Maix - Baillod et Maix - Lidor , situées entre les bureaux de péages de Péquignot et de la Brévine et coupées car la frontière franco - suisse",Conseil fédéral,org,1888-02-12,1888,2,12,1880,False
"— Le Conseil fédéral a nommé télégraphistes à Neuchatel : M . Jacques Rahm , d ' Unterhallau et Mlle Ida Wildhaber _ , de Wallenstadt",Conseil fédéral,org,1888-02-12,1888,2,12,1880,False
"— Au Reichstag , une proposition do M . Windthorst , demandant la levée du petit élat de siège a été rejétée par 153 voix contre 100",Reichstag,org,1888-02-16,1888,2,16,1880,False
"Je vous engage vivement à vous procurer aux librairies A . Courvoisier ou H . Baillod , au prix de 1 fr",librairies A . Courvoisier,org,1898-01-30,1898,1,30,1890,False
"— Le Conseil fédéral a adopté , dans sa séance du 15 janvier 1918 , un arrêté concernant le ravitaillement du pays en huiles et graisses comestibles",Conseil fédéral,org,1918-01-17,1918,1,17,1910,False
"En vertu de cet arrêté , la production , l ' importation , la répartition et l ' utilisation des huiles et graisses comestibles sont placées sous le contrôle du Département de l ' Economie publique",Département de l ' Economie publique,org,1918-01-17,1918,1,17,1910,False
"lui - ci crée , dans ce but , un nouveau service , la Centrale fédérale dee graisses",Centrale fédérale dee graisses,org,1918-01-17,1918,1,17,1910,False
Le département de l ' Economie publique peut décider à quelle date tout on partie de l ' arrêté entre en vigueur,département de l ' Economie publique,org,1918-01-17,1918,1,17,1910,False
"Le département de l ' Economie publique a désigné M . Kurer , conseiller national , à Soleure , comme chef de la Centrale fédérale des graisses",département de l ' Economie publique,org,1918-01-17,1918,1,17,1910,False
"Le département de l ' Economie publique a désigné M . Kurer , conseiller national , à Soleure , comme chef de la Centrale fédérale des graisses",Centrale fédérale des graisses,org,1918-01-17,1918,1,17,1910,False
— ( Sp . ),Sp .,org,1928-02-20,1928,2,20,1920,False
"Le pavillon suisse sur mer Des explications bienvenues On nous écrit : Le journal L ' Impartial a publié dans son numéro diu 6 janvier 1948 un article signé Le père Piquerez , _ paraphrasant la liilqnidation de rOilfi",rOilfi,org,1948-01-28,1948,1,28,1940,False
ce fédéral de guerre pour les _ transports,ce fédéral de guerre pour les _ transports,org,1948-01-28,1948,1,28,1940,False
"Il est dit notament : « Le Conseil fédéral . . . a bitfifé > des mers notre pavillon » , une parole qui né correspond ipa , s aux faits",Conseil fédéral,org,1948-01-28,1948,1,28,1940,False
"Après maints _ efforts , l ' Office fédéral de _ guerre pour les transports , de concert avec quelques campaignies de navigation privées , réussirent à mettre à flot onze vapeurs jaugeant au total 61,000 tonnes DW",Office fédéral de _ guerre pour les transports,org,1948-01-28,1948,1,28,1940,False
Cette flotte comptait les unités suivantes : ' e Propriété de Oie suisse de Navigation S . A,Oie suisse de Navigation S . A,org,1948-01-28,1948,1,28,1940,False
", Bâle Cie suisse de _ Navigation S . A",", Bâle",org,1948-01-28,1948,1,28,1940,False
", Bâle Cie suisse de _ Navigation S . A",Cie suisse de _ Navigation S . A,org,1948-01-28,1948,1,28,1940,False
", Bâle Oie suisse de _ Navigation S . A",", Bâle",org,1948-01-28,1948,1,28,1940,False
", Bâle Oie suisse de _ Navigation S . A",Oie suisse de _ Navigation S . A,org,1948-01-28,1948,1,28,1940,False
", Bâle Maritime Suisse S . A",", Bâle",org,1948-01-28,1948,1,28,1940,False
", Bâle Maritime Suisse S . A",Maritime Suisse S . A,org,1948-01-28,1948,1,28,1940,False
", Genève Maritime Suisse S . A „ Qenève _ > Suisse Atlantique S . A",", Genève",org,1948-01-28,1948,1,28,1940,False
", Genève Maritime Suisse S . A „ Qenève _ > Suisse Atlantique S . A",Maritime Suisse S . A „ Qenève _ >,org,1948-01-28,1948,1,28,1940,False
", Genève Maritime Suisse S . A „ Qenève _ > Suisse Atlantique S . A",Suisse Atlantique S . A,org,1948-01-28,1948,1,28,1940,False
", Lausanne Nautiilus S . A",", Lausanne",org,1948-01-28,1948,1,28,1940,False
", Lausanne Nautiilus S . A",Nautiilus S . A,org,1948-01-28,1948,1,28,1940,False
", Lugano Off",", Lugano",org,1948-01-28,1948,1,28,1940,False
", Lugano Off",Off,org,1948-01-28,1948,1,28,1940,False
de guerre pour les transp,de guerre pour les transp,org,1948-01-28,1948,1,28,1940,False
Berne OPf,Berne,org,1948-01-28,1948,1,28,1940,False
Berne OPf,OPf,org,1948-01-28,1948,1,28,1940,False
de guerre pour les transp,de guerre pour les transp,org,1948-01-28,1948,1,28,1940,False
Berne Off,Berne,org,1948-01-28,1948,1,28,1940,False
Berne Off,Off,org,1948-01-28,1948,1,28,1940,False
de guerre pour les transip,de guerre pour les transip,org,1948-01-28,1948,1,28,1940,False
Berne Off,Berne,org,1948-01-28,1948,1,28,1940,False
Berne Off,Off,org,1948-01-28,1948,1,28,1940,False
de guerre pour les transip,de guerre pour les transip,org,1948-01-28,1948,1,28,1940,False
Berne Les malheurs de nos bateaux Le navire « Caianda » a été vendu en automne 1946 à un armement danois,Berne,org,1948-01-28,1948,1,28,1940,False
"Vers la fin de l ' année 1946 déjà , l ' Office fédéral de guerre pour les transports a vendu ses quatre vaipeurs , dont l ' un , « _ Eiiger » , fut acheté ' par la _ Compagnie Suisse de Navigation S . A",Office fédéral de guerre pour les transports,org,1948-01-28,1948,1,28,1940,False
"Vers la fin de l ' année 1946 déjà , l ' Office fédéral de guerre pour les transports a vendu ses quatre vaipeurs , dont l ' un , « _ Eiiger » , fut acheté ' par la _ Compagnie Suisse de Navigation S . A",_ Compagnie Suisse de Navigation S . A,org,1948-01-28,1948,1,28,1940,False
", Bâle et rebaptisé « _ GristaUma » , tandis ¦ que les navires « Saint - Gothand » , « Saentis » et « Chasserai » étaient cédés à la _ Nautilus S . A",", Bâle",org,1948-01-28,1948,1,28,1940,False
", Bâle et rebaptisé « _ GristaUma » , tandis ¦ que les navires « Saint - Gothand » , « Saentis » et « Chasserai » étaient cédés à la _ Nautilus S . A",_ Nautilus S . A,org,1948-01-28,1948,1,28,1940,False
", Lugano",", Lugano",org,1948-01-28,1948,1,28,1940,False
"U Thant est optimiste quant à l ' ouverture prochaine des négociations entre Américains et Nord - Vietnamiens M . Thant s ' entretient avec les journalistes à son arrivée à Orly _ , ( bélino AP ) U Thant , secrétaire général des Nations Unies , a fait escale hier aprèsmidi à Orly , venant de Téhéran el se rendant à New - York",bélino AP,org,1968-04-24,1968,4,24,1960,False
( bélino AP,bélino AP,org,1968-04-24,1968,4,24,1960,False
( KEYSTONE ) l ’ année,KEYSTONE,org,2008-03-10,2008,3,10,2000,False
"Le public est averti que Charlotte née Bourgoin , femme - de Joseph Digiez , et Maurice Bourgoin , enfant mineur représenté par le sieur Jaques Charles Gicot son curateur , ont été admis par arrêt du Conseil d ' Etat du 5 décembre 1797 , à solliciter une renonciation générale et absolue aux biens et aux dettes présentes et futures de Jean - Baptiste Bourgoin leur pe ' re , et qu ' en conséquence , les susdits enfans , duement assistés et autorisés , se présenteront par - devant ia noble justice du Landeron _ , le mer - , credi 17 janvier courant , pour y porter la prédite renonciation ; assignant péremptoirement tous ceux qui estimeraient être ' fondés à s ' y opposer , à _ comparcutre ce jour - là en dite justice , pour hure va _ ^ pir leurs droits et alléguer leurs moyens d ' _ opposW _ | _ priS , sou 3 peine ' de forclusion",Conseil d ' Etat,org,1798-01-04,1798,1,4,1790,True
i 5 . La noble Compagnie des Marchands de Neuchatel offre à prête / une somme de L . 1400 d ' ici,Compagnie des Marchands de Neuchatel,org,1798-02-15,1798,2,15,1790,True
"22 . A la lithographie Gagnebin , au Sablon , de très beaux papiers de poste d ' Annonay , de différens formats et qualités , et à des prix trèsmodérés",lithographie Gagnebin,org,1828-06-12,1828,6,12,1820,True
"29 . AlAL Pettavel frères viennent de recevoir de superbe colle de _ Cologne , des huiles d ' olive surfines de Nice et de Provence ; moutarde en pots de Alaille ; ciment de Paris dit mastic Dihl , etc",Alaille,org,1828-06-12,1828,6,12,1820,True
"— Le eardinai - eamerlingue , Mgr Pecei , a déclaré aux puissances catholiques qu ' il réunira le conclave à Rome , sans préjuger aucunement les questions relatives au Saint - Siège",Saint - Siège,org,1878-02-14,1878,2,14,1870,True
"Le Morning - Post apprend de Berlin que l ' empereur Guillaume en recevant le président du Reichstag a dit : < La situation est critique , mais l ' on ne doit pas ' désespérer de la paix",Reichstag,org,1878-02-14,1878,2,14,1870,True
"En revanche , 1 - e constantiniste « Echo de Grèce î a du papier tant qu ' il en veut . Nouvelles charges tarifaires , — Jusqu ' à présent , sur les chemins de fer suisses , les emballages vides ayant servi déjà , caisses , fûts , bonbonnes , bouteilles , etc . , étaient transportés à la classe la plus basse du tarif , en prenant pour base la moitié du poids réel . A dater du 15 septembre , la mesure est rapportée , et les emballages , quels qu ' ils soient , paieront le tarif pour la totalité du poids . La K . P . au Conseil National . — Le Conseil fédéral a fixé aux 12 et 13 octobre prochain la votation sur la demande d ' initiative concernant la représentation proportionnelle au Conseil national . L ' affaire Jnnod - Bloch et la _ _ etall _ _ _ . — Nous lisons dans la « Suisse _ > de Genève : L ' administration de l ' impôt de guerre en fouillant dans les livres de Jules Bloch , a constaté que ce contribuable avait gagné 52 millions en servant d ' intermédiaire entre l ' Entente et les industriels suisses , pour la livraison des munitions . L ' Allemagne , elle aussi , s ' est servie d ' un intermédiaire sur le sol suisse pour ses commandes en munitions . On sait que cette manne a été distribuée par la Metallum , société anonyme avec siège à Berne et qui n ' est qu ' une transplantation , sur territoire suisse , de l ' A . E . G . de Berlin . Cette entreprise , pour patriotiques qu ' aient pu être ses desseins , n ' en est pas moins restée une affaire commerciale . Elle a donc dû faire des bénéfices et l ' exemple de Jules Bloch démontre qu ' ils ont dû être considérables . Il serait dès lors intéressai - , de savoir comment Metallum s ' est comportée pour l ' acquittement de son impôt sur les bénéfices de guerre ? L ' office de l ' impôt a - t - il , ici aussi , poussé la curiosité jusqu ' à faire irruption dans les bureaux pour s ' emparer des livres de comptabilité , ou bien s ' est - il contenté de la première déclaration venue en croyant ces messieurs d ' outre - Rhin sur parole ? Il serait extrêmement intéressant d ' être édifié à ce sujet . M . de Rathenau se serait vanté qu ' une de ses plus grandes habiletés fut de faire échapper Metallum au fisc suisse . M . Schulthess est très au courant , paraît - il . — Du z Démocrate » : Nous apprenons que tout le dossier de l ' affaire Bloch a été remis à la chambre d ' accusation du tribunal fédéral , qui aura à se prononcer sur la mise en liberté provisoire de M . Jules Bloch",Conseil National,org,1918-09-10,1918,9,10,1910,True
"En revanche , 1 - e constantiniste « Echo de Grèce î a du papier tant qu ' il en veut . Nouvelles charges tarifaires , — Jusqu ' à présent , sur les chemins de fer suisses , les emballages vides ayant servi déjà , caisses , fûts , bonbonnes , bouteilles , etc . , étaient transportés à la classe la plus basse du tarif , en prenant pour base la moitié du poids réel . A dater du 15 septembre , la mesure est rapportée , et les emballages , quels qu ' ils soient , paieront le tarif pour la totalité du poids . La K . P . au Conseil National . — Le Conseil fédéral a fixé aux 12 et 13 octobre prochain la votation sur la demande d ' initiative concernant la représentation proportionnelle au Conseil national . L ' affaire Jnnod - Bloch et la _ _ etall _ _ _ . — Nous lisons dans la « Suisse _ > de Genève : L ' administration de l ' impôt de guerre en fouillant dans les livres de Jules Bloch , a constaté que ce contribuable avait gagné 52 millions en servant d ' intermédiaire entre l ' Entente et les industriels suisses , pour la livraison des munitions . L ' Allemagne , elle aussi , s ' est servie d ' un intermédiaire sur le sol suisse pour ses commandes en munitions . On sait que cette manne a été distribuée par la Metallum , société anonyme avec siège à Berne et qui n ' est qu ' une transplantation , sur territoire suisse , de l ' A . E . G . de Berlin . Cette entreprise , pour patriotiques qu ' aient pu être ses desseins , n ' en est pas moins restée une affaire commerciale . Elle a donc dû faire des bénéfices et l ' exemple de Jules Bloch démontre qu ' ils ont dû être considérables . Il serait dès lors intéressai - , de savoir comment Metallum s ' est comportée pour l ' acquittement de son impôt sur les bénéfices de guerre ? L ' office de l ' impôt a - t - il , ici aussi , poussé la curiosité jusqu ' à faire irruption dans les bureaux pour s ' emparer des livres de comptabilité , ou bien s ' est - il contenté de la première déclaration venue en croyant ces messieurs d ' outre - Rhin sur parole ? Il serait extrêmement intéressant d ' être édifié à ce sujet . M . de Rathenau se serait vanté qu ' une de ses plus grandes habiletés fut de faire échapper Metallum au fisc suisse . M . Schulthess est très au courant , paraît - il . — Du z Démocrate » : Nous apprenons que tout le dossier de l ' affaire Bloch a été remis à la chambre d ' accusation du tribunal fédéral , qui aura à se prononcer sur la mise en liberté provisoire de M . Jules Bloch",Conseil fédéral,org,1918-09-10,1918,9,10,1910,True
"En revanche , 1 - e constantiniste « Echo de Grèce î a du papier tant qu ' il en veut . Nouvelles charges tarifaires , — Jusqu ' à présent , sur les chemins de fer suisses , les emballages vides ayant servi déjà , caisses , fûts , bonbonnes , bouteilles , etc . , étaient transportés à la classe la plus basse du tarif , en prenant pour base la moitié du poids réel . A dater du 15 septembre , la mesure est rapportée , et les emballages , quels qu ' ils soient , paieront le tarif pour la totalité du poids . La K . P . au Conseil National . — Le Conseil fédéral a fixé aux 12 et 13 octobre prochain la votation sur la demande d ' initiative concernant la représentation proportionnelle au Conseil national . L ' affaire Jnnod - Bloch et la _ _ etall _ _ _ . — Nous lisons dans la « Suisse _ > de Genève : L ' administration de l ' impôt de guerre en fouillant dans les livres de Jules Bloch , a constaté que ce contribuable avait gagné 52 millions en servant d ' intermédiaire entre l ' Entente et les industriels suisses , pour la livraison des munitions . L ' Allemagne , elle aussi , s ' est servie d ' un intermédiaire sur le sol suisse pour ses commandes en munitions . On sait que cette manne a été distribuée par la Metallum , société anonyme avec siège à Berne et qui n ' est qu ' une transplantation , sur territoire suisse , de l ' A . E . G . de Berlin . Cette entreprise , pour patriotiques qu ' aient pu être ses desseins , n ' en est pas moins restée une affaire commerciale . Elle a donc dû faire des bénéfices et l ' exemple de Jules Bloch démontre qu ' ils ont dû être considérables . Il serait dès lors intéressai - , de savoir comment Metallum s ' est comportée pour l ' acquittement de son impôt sur les bénéfices de guerre ? L ' office de l ' impôt a - t - il , ici aussi , poussé la curiosité jusqu ' à faire irruption dans les bureaux pour s ' emparer des livres de comptabilité , ou bien s ' est - il contenté de la première déclaration venue en croyant ces messieurs d ' outre - Rhin sur parole ? Il serait extrêmement intéressant d ' être édifié à ce sujet . M . de Rathenau se serait vanté qu ' une de ses plus grandes habiletés fut de faire échapper Metallum au fisc suisse . M . Schulthess est très au courant , paraît - il . — Du z Démocrate » : Nous apprenons que tout le dossier de l ' affaire Bloch a été remis à la chambre d ' accusation du tribunal fédéral , qui aura à se prononcer sur la mise en liberté provisoire de M . Jules Bloch",Conseil national,org,1918-09-10,1918,9,10,1910,True
"En revanche , 1 - e constantiniste « Echo de Grèce î a du papier tant qu ' il en veut . Nouvelles charges tarifaires , — Jusqu ' à présent , sur les chemins de fer suisses , les emballages vides ayant servi déjà , caisses , fûts , bonbonnes , bouteilles , etc . , étaient transportés à la classe la plus basse du tarif , en prenant pour base la moitié du poids réel . A dater du 15 septembre , la mesure est rapportée , et les emballages , quels qu ' ils soient , paieront le tarif pour la totalité du poids . La K . P . au Conseil National . — Le Conseil fédéral a fixé aux 12 et 13 octobre prochain la votation sur la demande d ' initiative concernant la représentation proportionnelle au Conseil national . L ' affaire Jnnod - Bloch et la _ _ etall _ _ _ . — Nous lisons dans la « Suisse _ > de Genève : L ' administration de l ' impôt de guerre en fouillant dans les livres de Jules Bloch , a constaté que ce contribuable avait gagné 52 millions en servant d ' intermédiaire entre l ' Entente et les industriels suisses , pour la livraison des munitions . L ' Allemagne , elle aussi , s ' est servie d ' un intermédiaire sur le sol suisse pour ses commandes en munitions . On sait que cette manne a été distribuée par la Metallum , société anonyme avec siège à Berne et qui n ' est qu ' une transplantation , sur territoire suisse , de l ' A . E . G . de Berlin . Cette entreprise , pour patriotiques qu ' aient pu être ses desseins , n ' en est pas moins restée une affaire commerciale . Elle a donc dû faire des bénéfices et l ' exemple de Jules Bloch démontre qu ' ils ont dû être considérables . Il serait dès lors intéressai - , de savoir comment Metallum s ' est comportée pour l ' acquittement de son impôt sur les bénéfices de guerre ? L ' office de l ' impôt a - t - il , ici aussi , poussé la curiosité jusqu ' à faire irruption dans les bureaux pour s ' emparer des livres de comptabilité , ou bien s ' est - il contenté de la première déclaration venue en croyant ces messieurs d ' outre - Rhin sur parole ? Il serait extrêmement intéressant d ' être édifié à ce sujet . M . de Rathenau se serait vanté qu ' une de ses plus grandes habiletés fut de faire échapper Metallum au fisc suisse . M . Schulthess est très au courant , paraît - il . — Du z Démocrate » : Nous apprenons que tout le dossier de l ' affaire Bloch a été remis à la chambre d ' accusation du tribunal fédéral , qui aura à se prononcer sur la mise en liberté provisoire de M . Jules Bloch",_ _ etall _ _ _ . —,org,1918-09-10,1918,9,10,1910,True
"En revanche , 1 - e constantiniste « Echo de Grèce î a du papier tant qu ' il en veut . Nouvelles charges tarifaires , — Jusqu ' à présent , sur les chemins de fer suisses , les emballages vides ayant servi déjà , caisses , fûts , bonbonnes , bouteilles , etc . , étaient transportés à la classe la plus basse du tarif , en prenant pour base la moitié du poids réel . A dater du 15 septembre , la mesure est rapportée , et les emballages , quels qu ' ils soient , paieront le tarif pour la totalité du poids . La K . P . au Conseil National . — Le Conseil fédéral a fixé aux 12 et 13 octobre prochain la votation sur la demande d ' initiative concernant la représentation proportionnelle au Conseil national . L ' affaire Jnnod - Bloch et la _ _ etall _ _ _ . — Nous lisons dans la « Suisse _ > de Genève : L ' administration de l ' impôt de guerre en fouillant dans les livres de Jules Bloch , a constaté que ce contribuable avait gagné 52 millions en servant d ' intermédiaire entre l ' Entente et les industriels suisses , pour la livraison des munitions . L ' Allemagne , elle aussi , s ' est servie d ' un intermédiaire sur le sol suisse pour ses commandes en munitions . On sait que cette manne a été distribuée par la Metallum , société anonyme avec siège à Berne et qui n ' est qu ' une transplantation , sur territoire suisse , de l ' A . E . G . de Berlin . Cette entreprise , pour patriotiques qu ' aient pu être ses desseins , n ' en est pas moins restée une affaire commerciale . Elle a donc dû faire des bénéfices et l ' exemple de Jules Bloch démontre qu ' ils ont dû être considérables . Il serait dès lors intéressai - , de savoir comment Metallum s ' est comportée pour l ' acquittement de son impôt sur les bénéfices de guerre ? L ' office de l ' impôt a - t - il , ici aussi , poussé la curiosité jusqu ' à faire irruption dans les bureaux pour s ' emparer des livres de comptabilité , ou bien s ' est - il contenté de la première déclaration venue en croyant ces messieurs d ' outre - Rhin sur parole ? Il serait extrêmement intéressant d ' être édifié à ce sujet . M . de Rathenau se serait vanté qu ' une de ses plus grandes habiletés fut de faire échapper Metallum au fisc suisse . M . Schulthess est très au courant , paraît - il . — Du z Démocrate » : Nous apprenons que tout le dossier de l ' affaire Bloch a été remis à la chambre d ' accusation du tribunal fédéral , qui aura à se prononcer sur la mise en liberté provisoire de M . Jules Bloch",Entente,org,1918-09-10,1918,9,10,1910,True
"En revanche , 1 - e constantiniste « Echo de Grèce î a du papier tant qu ' il en veut . Nouvelles charges tarifaires , — Jusqu ' à présent , sur les chemins de fer suisses , les emballages vides ayant servi déjà , caisses , fûts , bonbonnes , bouteilles , etc . , étaient transportés à la classe la plus basse du tarif , en prenant pour base la moitié du poids réel . A dater du 15 septembre , la mesure est rapportée , et les emballages , quels qu ' ils soient , paieront le tarif pour la totalité du poids . La K . P . au Conseil National . — Le Conseil fédéral a fixé aux 12 et 13 octobre prochain la votation sur la demande d ' initiative concernant la représentation proportionnelle au Conseil national . L ' affaire Jnnod - Bloch et la _ _ etall _ _ _ . — Nous lisons dans la « Suisse _ > de Genève : L ' administration de l ' impôt de guerre en fouillant dans les livres de Jules Bloch , a constaté que ce contribuable avait gagné 52 millions en servant d ' intermédiaire entre l ' Entente et les industriels suisses , pour la livraison des munitions . L ' Allemagne , elle aussi , s ' est servie d ' un intermédiaire sur le sol suisse pour ses commandes en munitions . On sait que cette manne a été distribuée par la Metallum , société anonyme avec siège à Berne et qui n ' est qu ' une transplantation , sur territoire suisse , de l ' A . E . G . de Berlin . Cette entreprise , pour patriotiques qu ' aient pu être ses desseins , n ' en est pas moins restée une affaire commerciale . Elle a donc dû faire des bénéfices et l ' exemple de Jules Bloch démontre qu ' ils ont dû être considérables . Il serait dès lors intéressai - , de savoir comment Metallum s ' est comportée pour l ' acquittement de son impôt sur les bénéfices de guerre ? L ' office de l ' impôt a - t - il , ici aussi , poussé la curiosité jusqu ' à faire irruption dans les bureaux pour s ' emparer des livres de comptabilité , ou bien s ' est - il contenté de la première déclaration venue en croyant ces messieurs d ' outre - Rhin sur parole ? Il serait extrêmement intéressant d ' être édifié à ce sujet . M . de Rathenau se serait vanté qu ' une de ses plus grandes habiletés fut de faire échapper Metallum au fisc suisse . M . Schulthess est très au courant , paraît - il . — Du z Démocrate » : Nous apprenons que tout le dossier de l ' affaire Bloch a été remis à la chambre d ' accusation du tribunal fédéral , qui aura à se prononcer sur la mise en liberté provisoire de M . Jules Bloch","Metallum , société anonyme avec siège à Berne",org,1918-09-10,1918,9,10,1910,True
"En revanche , 1 - e constantiniste « Echo de Grèce î a du papier tant qu ' il en veut . Nouvelles charges tarifaires , — Jusqu ' à présent , sur les chemins de fer suisses , les emballages vides ayant servi déjà , caisses , fûts , bonbonnes , bouteilles , etc . , étaient transportés à la classe la plus basse du tarif , en prenant pour base la moitié du poids réel . A dater du 15 septembre , la mesure est rapportée , et les emballages , quels qu ' ils soient , paieront le tarif pour la totalité du poids . La K . P . au Conseil National . — Le Conseil fédéral a fixé aux 12 et 13 octobre prochain la votation sur la demande d ' initiative concernant la représentation proportionnelle au Conseil national . L ' affaire Jnnod - Bloch et la _ _ etall _ _ _ . — Nous lisons dans la « Suisse _ > de Genève : L ' administration de l ' impôt de guerre en fouillant dans les livres de Jules Bloch , a constaté que ce contribuable avait gagné 52 millions en servant d ' intermédiaire entre l ' Entente et les industriels suisses , pour la livraison des munitions . L ' Allemagne , elle aussi , s ' est servie d ' un intermédiaire sur le sol suisse pour ses commandes en munitions . On sait que cette manne a été distribuée par la Metallum , société anonyme avec siège à Berne et qui n ' est qu ' une transplantation , sur territoire suisse , de l ' A . E . G . de Berlin . Cette entreprise , pour patriotiques qu ' aient pu être ses desseins , n ' en est pas moins restée une affaire commerciale . Elle a donc dû faire des bénéfices et l ' exemple de Jules Bloch démontre qu ' ils ont dû être considérables . Il serait dès lors intéressai - , de savoir comment Metallum s ' est comportée pour l ' acquittement de son impôt sur les bénéfices de guerre ? L ' office de l ' impôt a - t - il , ici aussi , poussé la curiosité jusqu ' à faire irruption dans les bureaux pour s ' emparer des livres de comptabilité , ou bien s ' est - il contenté de la première déclaration venue en croyant ces messieurs d ' outre - Rhin sur parole ? Il serait extrêmement intéressant d ' être édifié à ce sujet . M . de Rathenau se serait vanté qu ' une de ses plus grandes habiletés fut de faire échapper Metallum au fisc suisse . M . Schulthess est très au courant , paraît - il . — Du z Démocrate » : Nous apprenons que tout le dossier de l ' affaire Bloch a été remis à la chambre d ' accusation du tribunal fédéral , qui aura à se prononcer sur la mise en liberté provisoire de M . Jules Bloch",A . E . G .,org,1918-09-10,1918,9,10,1910,True
